customerkey,geographykey,name,birthdate,gender,occupation,commutedistance,city,state,country,postalcode
11265,623,Elizabeth Jones,10-01-1970,F,Professional,0-1 Miles,Kirkland,Washington,United States,98033
11266,632,Taylor Howard,02-11-1969,F,Professional,5-10 Miles,Port Orchard,Washington,United States,98366
11267,302,David Diaz,29-09-1975,M,Professional,2-5 Miles,Burlingame,California,United States,94010
11268,312,Katelyn Carter,31-10-1969,F,Management,1-2 Miles,Coronado,California,United States,92118
11269,314,Ryan Foster,10-10-1975,M,Management,0-1 Miles,Daly City,California,United States,94015
11270,334,Robert Lee,01-05-1975,M,Management,0-1 Miles,Lakewood,California,United States,90712
11271,360,Danielle Reed,03-12-1969,F,Management,1-2 Miles,San Francisco,California,United States,94109
11272,300,Lauren Martinez,10-05-1962,F,Professional,5-10 Miles,Beverly Hills,California,United States,90210
11273,331,Nathan Lal,31-03-1962,M,Professional,10+ Miles,La Jolla,California,United States,92806
11274,609,Kyle Foster,10-10-1939,M,Management,5-10 Miles,Bellingham,Washington,United States,98225
11275,310,Jenny Rai,18-07-1939,F,Management,0-1 Miles,Colma,California,United States,94014
11276,49,Nancy Chapman,15-09-1974,F,Professional,2-5 Miles,Cliffside,British Columbia,Canada,V8Y 1L1
11277,62,Charles Jackson,07-12-1968,M,Professional,0-1 Miles,Royal Oak,British Columbia,Canada,V8X
11278,614,Jonathan Phillips,16-02-1969,M,Professional,10+ Miles,Edmonds,Washington,United States,98020
11279,616,Amanda Cook,08-09-1974,F,Professional,10+ Miles,Everett,Washington,United States,98201
11280,626,Robert Collins,17-02-1969,M,Professional,10+ Miles,Lynnwood,Washington,United States,98036
11281,301,Megan Barnes,06-10-1974,F,Management,5-10 Miles,Burbank,California,United States,91502
11282,612,Christian Thomas,16-07-1967,M,Professional,1-2 Miles,Burien,Washington,United States,98168
11283,299,Arturo Lal,24-04-1968,M,Management,1-2 Miles,Berkeley,California,United States,94704
11284,307,Theresa Serrano,24-09-1967,F,Management,1-2 Miles,Chula Vista,California,United States,91910
11285,322,Jeremy Anderson,15-03-1973,M,Professional,2-5 Miles,Fremont,California,United States,94536
11286,374,Hunter Griffin,31-08-1967,M,Management,2-5 Miles,Torrance,California,United States,90505
11287,49,Henry Garcia,16-07-1966,M,Professional,5-10 Miles,Cliffside,British Columbia,Canada,V8Y 1L1
11288,301,Cindy Sanchez,12-03-1978,F,Management,2-5 Miles,Burbank,California,United States,91502
11289,315,Maria Carter,03-03-1972,F,Management,0-1 Miles,Downey,California,United States,90241
11290,334,Katelyn Sanchez,14-08-1972,F,Management,2-5 Miles,Lakewood,California,United States,90712
11291,335,Jenna Wright,01-05-1972,F,Management,2-5 Miles,Lemon Grove,California,United States,91945
11292,361,Seth Phillips,05-05-1967,M,Professional,0-1 Miles,San Gabriel,California,United States,91776
11293,632,Luke Long,23-11-1960,M,Professional,1-2 Miles,Port Orchard,Washington,United States,98366
11294,618,Dalton Clark,02-03-1961,M,Professional,1-2 Miles,Issaquah,Washington,United States,98027
11295,311,Taylor Lewis,13-11-1959,F,Skilled Manual,5-10 Miles,Concord,California,United States,94519
11296,616,Haley Richardson,05-04-1941,F,Management,5-10 Miles,Everett,Washington,United States,98201
11297,301,Noah Coleman,01-08-1940,M,Management,5-10 Miles,Burbank,California,United States,91502
11298,307,Jon Luo,30-08-1940,M,Management,1-2 Miles,Chula Vista,California,United States,91910
11299,301,Orlando Vazquez,29-09-1941,M,Management,1-2 Miles,Burbank,California,United States,91502
11300,54,Fernando Barnes,31-08-1965,M,Professional,1-2 Miles,N. Vancouver,British Columbia,Canada,V7L 4J4
11301,607,Cameron Rodriguez,07-12-1965,M,Professional,5-10 Miles,Ballard,Washington,United States,98107
11302,539,Spencer Russell,09-12-1971,M,Professional,1-2 Miles,Corvallis,Oregon,United States,97330
11303,614,Julia Coleman,10-04-1966,F,Professional,1-2 Miles,Edmonds,Washington,United States,98020
11304,547,Julia Garcia,14-03-1971,F,Professional,5-10 Miles,Portland,Oregon,United States,97205
11305,307,Sean Evans,17-12-1965,M,Professional,2-5 Miles,Chula Vista,California,United States,91910
11306,312,Micah Zhou,20-12-1965,M,Professional,2-5 Miles,Coronado,California,United States,92118
11307,314,Hunter Rodriguez,31-10-1965,M,Skilled Manual,5-10 Miles,Daly City,California,United States,94015
11308,546,Ian Gonzales,02-09-1959,M,Professional,1-2 Miles,Oregon City,Oregon,United States,97045
11309,536,Victoria Lewis,10-12-1959,F,Professional,5-10 Miles,Beaverton,Oregon,United States,97005
11310,360,Erin Sanders,05-07-1964,F,Management,5-10 Miles,San Francisco,California,United States,94109
11311,626,Gabrielle Lopez,21-02-1959,F,Management,1-2 Miles,Lynnwood,Washington,United States,98036
11312,626,Sara Richardson,01-10-1958,F,Management,5-10 Miles,Lynnwood,Washington,United States,98036
11313,632,Trevor Jenkins,27-08-1958,M,Management,5-10 Miles,Port Orchard,Washington,United States,98366
11314,618,Mya Flores,16-06-1970,F,Management,1-2 Miles,Issaquah,Washington,United States,98027
11315,632,Hailey Ward,31-03-1959,F,Management,1-2 Miles,Port Orchard,Washington,United States,98366
11316,51,Luke Allen,17-05-1959,M,Management,5-10 Miles,Langford,British Columbia,Canada,V9
11317,548,Victoria Russell,14-09-1963,F,Professional,5-10 Miles,Salem,Oregon,United States,97301
11318,614,Jessica Wilson,25-04-1958,F,Professional,1-2 Miles,Edmonds,Washington,United States,98020
11319,348,Jade Bailey,23-04-1948,F,Management,1-2 Miles,Oakland,California,United States,94611
11320,325,Morgan Hill,24-12-1942,F,Management,5-10 Miles,Glendale,California,United States,91203
11321,612,Terrance Raman,05-01-1944,M,Management,5-10 Miles,Burien,Washington,United States,98168
11322,611,Sydney Garcia,12-09-1943,F,Management,5-10 Miles,Bremerton,Washington,United States,98312
11323,314,Jose Patterson,18-12-1943,M,Management,5-10 Miles,Daly City,California,United States,94015
11324,325,Zachary Anderson,10-11-1944,M,Management,1-2 Miles,Glendale,California,United States,91203
11325,637,Elijah Ross,29-12-1944,M,Management,5-10 Miles,Seattle,Washington,United States,98104
11326,300,Rafael Xie,23-12-1944,M,Management,0-1 Miles,Beverly Hills,California,United States,90210
11327,301,Jaime Moreno,01-09-1945,M,Management,5-10 Miles,Burbank,California,United States,91502
11328,55,Julian Griffin,30-06-1945,M,Management,5-10 Miles,Newton,British Columbia,Canada,V2L3W8
11329,311,Andy Alvarez,22-01-1946,M,Management,5-10 Miles,Concord,California,United States,94519
11330,59,Ryan Thompson,10-11-1945,M,Management,2-5 Miles,Oak Bay,British Columbia,Canada,V8P
11331,63,Samantha Jenkins,03-01-1974,F,Skilled Manual,1-2 Miles,Shawnee,British Columbia,Canada,V8Z 4N5
11332,153,Deanna Ramos,02-04-1968,F,Manual,0-1 Miles,Berlin,Nordrhein-Westfalen,Germany,14197
11333,261,Emily Miller,07-01-1968,F,Clerical,0-1 Miles,Newcastle upon Tyne,England,United Kingdom,NT20
11334,269,Nicole Brown,19-09-1966,F,Manual,0-1 Miles,Stoke-on-Trent,England,United Kingdom,AS23
11335,120,Carla Raman,18-12-1977,F,Manual,0-1 Miles,Hof,Bayern,Germany,95010
11336,204,Shaun Raji,08-03-1973,M,Clerical,0-1 Miles,Paris,Seine (Paris),France,75019
11337,273,Jerome Romero,21-03-1967,M,Manual,0-1 Miles,Watford,England,United Kingdom,WA3
11338,154,Frank Navarro,06-08-1972,M,Clerical,0-1 Miles,Bonn,Nordrhein-Westfalen,Germany,53131
11339,202,Dennis She,05-01-1967,M,Clerical,0-1 Miles,Paris,Seine (Paris),France,75016
11340,192,Melody Munoz,03-04-1947,F,Clerical,0-1 Miles,Paris,Seine (Paris),France,75002
11341,236,Randy Zeng,18-02-1942,M,Clerical,0-1 Miles,Cheltenham,England,United Kingdom,GL50
11342,191,Marshall Wang,07-03-1973,M,Clerical,0-1 Miles,Boulogne-sur-Mer,Pas de Calais,France,62200
11343,264,Arthur Carlson,09-03-1975,M,Manual,0-1 Miles,Oxon,England,United Kingdom,OX16 8RS
11344,262,Jessie Jimenez,21-01-1963,F,Manual,0-1 Miles,Oxford,England,United Kingdom,OX1
11345,224,Robin Ramos,09-09-1962,F,Manual,0-1 Miles,Tremblay-en-France,Seine Saint Denis,France,93290
11346,196,Deanna Gutierrez,18-05-1966,F,Manual,0-1 Miles,Paris,Seine (Paris),France,75007
11347,156,Roy Navarro,17-06-1972,M,Manual,0-1 Miles,Braunschweig,Nordrhein-Westfalen,Germany,38001
11348,151,Shawn Rai,21-03-1961,M,Manual,0-1 Miles,Paderborn,Hamburg,Germany,33041
11349,134,Mindy Luo,30-08-1965,F,Manual,2-5 Miles,München,Hessen,Germany,80074
11350,265,Cara Zhou,14-07-1942,F,Clerical,0-1 Miles,Peterborough,England,United Kingdom,PB12
11351,253,Anne Ramos,02-04-1950,F,Clerical,0-1 Miles,London,England,United Kingdom,W10 6BL
11352,222,Raymond Rodriguez,04-09-1945,M,Manual,0-1 Miles,Pantin,Seine Saint Denis,France,93500
11353,271,Carrie Ortega,09-12-1946,F,Clerical,0-1 Miles,Warrington,England,United Kingdom,WA1
11354,119,Deanna Suarez,23-08-1947,F,Manual,0-1 Miles,Grevenbroich,Bayern,Germany,41485
11355,275,Roberto Gutierrez,26-06-1948,M,Clerical,0-1 Miles,Wokingham,England,United Kingdom,RG41 1QW
11356,6,Terrence Carson,24-11-1985,M,Manual,2-5 Miles,Lavender Bay,New South Wales,Australia,2060
11357,21,Ramon Ye,19-09-1984,M,Manual,2-5 Miles,Caloundra,Queensland,Australia,4551
11358,2,Cynthia Malhotra,10-05-1984,F,Manual,0-1 Miles,Coffs Harbour,New South Wales,Australia,2450
11359,7,Jarrod Prasad,03-03-1984,M,Manual,0-1 Miles,Malabar,New South Wales,Australia,2036
11360,26,Tyrone Serrano,30-01-1984,M,Manual,2-5 Miles,Rockhampton,Queensland,Australia,4700
11361,10,Cindy Ramos,26-10-1982,F,Manual,0-1 Miles,Newcastle,New South Wales,Australia,2300
11362,33,Damien Shan,11-05-1983,M,Manual,0-1 Miles,Cranbourne,Victoria,Australia,3977
11363,35,Julian Ross,19-04-1983,M,Manual,0-1 Miles,Melbourne,Victoria,Australia,3000
11364,34,Jennifer Collins,22-03-1985,F,Manual,2-5 Miles,Geelong,Victoria,Australia,3220
11365,29,Brittney Sun,06-12-1984,F,Manual,1-2 Miles,Findon,South Australia,Australia,5023
11366,37,Virginia Patel,23-04-1985,F,Clerical,0-1 Miles,Seaford,Victoria,Australia,3198
11367,12,Calvin Nara,21-08-1984,M,Clerical,0-1 Miles,North Sydney,New South Wales,Australia,2055
11368,26,Edward Miller,24-05-1984,M,Manual,1-2 Miles,Rockhampton,Queensland,Australia,4700
11369,29,Ashlee Tang,01-02-1984,F,Clerical,0-1 Miles,Findon,South Australia,Australia,5023
11370,38,Alicia Xu,29-09-1983,F,Clerical,0-1 Miles,South Melbourne,Victoria,Australia,3205
11371,26,Lacey Jai,24-11-1983,F,Clerical,0-1 Miles,Rockhampton,Queensland,Australia,4700
11372,20,Wendy Romero,12-11-1983,F,Clerical,0-1 Miles,Brisbane,Queensland,Australia,4000
11373,135,Carly Luo,16-09-1954,F,Clerical,0-1 Miles,Salzgitter,Hessen,Germany,38231
11374,162,Jimmy Ortega,25-12-1948,M,Clerical,0-1 Miles,Werne,Nordrhein-Westfalen,Germany,59368
11375,240,Francisco Martinez,05-11-1948,M,Clerical,0-1 Miles,High Wycombe,England,United Kingdom,HP10 9QY
11376,268,Lance Vazquez,07-12-1948,M,Clerical,0-1 Miles,Liverpool,England,United Kingdom,L4 4HB
11377,161,David Robinett,23-08-1966,M,Clerical,0-1 Miles,Solingen,Nordrhein-Westfalen,Germany,42651
11378,184,Shannon Liang,19-11-1965,F,Manual,2-5 Miles,Metz,Moselle,France,57000
11379,214,Gary Vazquez,13-05-1976,M,Manual,2-5 Miles,Boulogne-Billancourt,Hauts de Seine,France,92100
11380,175,Mitchell Kumar,29-08-1964,M,Manual,1-2 Miles,Saarlouis,Saarland,Germany,66740
11381,249,Meredith Raman,18-08-1970,F,Manual,2-5 Miles,London,England,United Kingdom,SW1P 2NU
11382,189,Edward Patterson,15-07-1974,M,Manual,2-5 Miles,Roubaix,Nord,France,59100
11383,206,Marie Gill,25-02-1966,F,Clerical,0-1 Miles,Roissy en Brie,Seine et Marne,France,77680
11384,211,Tiffany Wang,13-10-1971,F,Clerical,0-1 Miles,Les Ulis,Essonne,France,91940
11385,279,Miguel Allen,08-08-1971,M,Clerical,0-1 Miles,York,England,United Kingdom,YO15
11386,127,Jaclyn Cai,02-11-1971,F,Clerical,0-1 Miles,Darmstadt,Hessen,Germany,64283
11387,238,Megan Ramirez,29-11-1964,F,Clerical,0-1 Miles,Gateshead,England,United Kingdom,GA10
11388,279,Joseph Martin,20-01-1965,M,Clerical,0-1 Miles,York,England,United Kingdom,YO15
11389,130,Karl Shan,20-04-1981,M,Manual,2-5 Miles,Duesseldorf,Hessen,Germany,40605
11390,208,Christine Raji,17-04-1976,F,Manual,2-5 Miles,Saint Germain en Laye,Yveline,France,78100
11391,135,Lindsay Xie,25-06-1976,F,Manual,0-1 Miles,Salzgitter,Hessen,Germany,38231
11392,131,Willie Zhao,03-02-1981,M,Manual,0-1 Miles,Frankfurt,Hessen,Germany,60323
11393,182,Kurt Pal,17-07-1974,M,Manual,0-1 Miles,Saint Ouen,Loir et Cher,France,41100
11394,259,George McDonald,22-04-1975,M,Manual,0-1 Miles,Milton Keynes,England,United Kingdom,MK8 8DF
11395,118,Beth Gutierrez,16-04-1976,F,Clerical,0-1 Miles,Frankfurt,Bayern,Germany,91480
11396,175,Ian Lopez,04-04-1975,M,Manual,0-1 Miles,Saarlouis,Saarland,Germany,66740
11397,197,Latoya Shan,02-12-1974,F,Manual,0-1 Miles,Paris,Seine (Paris),France,75008
11398,261,Colin Nath,09-03-1975,M,Clerical,0-1 Miles,Newcastle upon Tyne,England,United Kingdom,NT20
11399,202,Brenda Mehta,01-02-1975,F,Clerical,0-1 Miles,Paris,Seine (Paris),France,75016
11400,251,Franklin Raji,15-04-1980,M,Clerical,0-1 Miles,London,England,United Kingdom,SW8 1XD
11401,204,Linda Navarro,23-02-1975,F,Clerical,0-1 Miles,Paris,Seine (Paris),France,75019
11402,183,Kelli Cai,20-05-1975,F,Clerical,0-1 Miles,Orleans,Loiret,France,45000
11403,179,Nancy Schmidt,06-01-1980,F,Clerical,0-1 Miles,Saint Ouen,Charente-Maritime,France,17490
11404,133,Megan Taylor,30-06-1957,F,Manual,0-1 Miles,Kassel,Hessen,Germany,34117
11405,143,Bonnie Goel,16-08-1957,F,Manual,0-1 Miles,Bonn,Hamburg,Germany,53131
11406,199,Latoya Xu,31-12-1957,F,Manual,2-5 Miles,Paris,Seine (Paris),France,75010
11407,170,Mario She,30-09-1957,M,Manual,0-1 Miles,Münster,Saarland,Germany,48001
11408,257,Darren Gill,10-05-1964,M,Manual,0-1 Miles,London,England,United Kingdom,W1Y 3RA
11409,208,Jacqueline Hayes,02-03-1979,F,Manual,0-1 Miles,Saint Germain en Laye,Yveline,France,78100
11410,201,Maurice Goel,22-02-1974,M,Manual,2-5 Miles,Paris,Seine (Paris),France,75013
11411,121,Devin Ross,12-08-1959,M,Professional,2-5 Miles,Ingolstadt,Bayern,Germany,85049
11412,121,Sydney Bryant,07-10-1959,F,Professional,10+ Miles,Ingolstadt,Bayern,Germany,85049
11413,238,Megan Stewart,13-10-1959,F,Professional,2-5 Miles,Gateshead,England,United Kingdom,GA10
11414,241,Ian Richardson,15-09-1959,M,Professional,10+ Miles,Kirkby,England,United Kingdom,KB9
11415,127,Randy She,03-12-1949,M,Professional,10+ Miles,Darmstadt,Hessen,Germany,64283
11416,185,Katrina Becker,16-09-1950,F,Skilled Manual,2-5 Miles,Croix,Nord,France,59170
11417,222,Lacey Zheng,26-08-1950,F,Professional,10+ Miles,Pantin,Seine Saint Denis,France,93500
11418,160,Rafael Hu,09-08-1950,M,Professional,10+ Miles,Paderborn,Nordrhein-Westfalen,Germany,33098
11419,273,Kyle Scott,18-08-1950,M,Management,0-1 Miles,Watford,England,United Kingdom,WA3
11420,189,Jordan Turner,09-01-1952,M,Management,10+ Miles,Roubaix,Nord,France,59100
11421,172,Amy Sun,16-01-1952,F,Management,5-10 Miles,Offenbach,Saarland,Germany,63009
11422,268,Dustin Deng,29-02-1952,M,Management,5-10 Miles,Liverpool,England,United Kingdom,L4 4HB
11423,147,Jasmine Stewart,04-05-1960,F,Professional,2-5 Miles,Hamburg,Hamburg,Germany,20354
11424,164,Pamela Garcia,03-12-1964,F,Professional,10+ Miles,Berlin,Saarland,Germany,12311
11425,184,Ariana Gray,02-08-1965,F,Professional,10+ Miles,Metz,Moselle,France,57000
11426,156,Kristopher Mehta,01-04-1959,M,Management,10+ Miles,Braunschweig,Nordrhein-Westfalen,Germany,38001
11427,168,Desiree Dominguez,17-06-1959,F,Professional,10+ Miles,Kiel,Saarland,Germany,24044
11428,173,Deanna Perez,19-02-1959,F,Management,10+ Miles,Poing,Saarland,Germany,66041
11429,218,Marco Lopez,13-01-1958,M,Professional,10+ Miles,Sèvres,Hauts de Seine,France,92310
11430,155,Casey Yuan,21-09-1957,F,Professional,10+ Miles,Bottrop,Nordrhein-Westfalen,Germany,46236
11431,120,Bryant Garcia,20-10-1974,M,Professional,10+ Miles,Hof,Bayern,Germany,95010
11432,206,Dominique Prasad,10-03-1957,F,Professional,10+ Miles,Roissy en Brie,Seine et Marne,France,77680
11433,224,Maurice Shan,01-03-1957,M,Professional,2-5 Miles,Tremblay-en-France,Seine Saint Denis,France,93290
11434,274,Andre Lopez,02-05-1962,M,Professional,0-1 Miles,West Sussex,England,United Kingdom,RH15 9UD
11435,168,Robin Romero,03-09-1955,F,Management,10+ Miles,Kiel,Saarland,Germany,24044
11436,273,Taylor Cox,17-03-1956,F,Management,10+ Miles,Watford,England,United Kingdom,WA3
11437,190,Alfredo Moreno,16-06-1955,M,Management,10+ Miles,Villeneuve-d'Ascq,Nord,France,59491
11438,162,Jenny Nara,13-04-1955,F,Management,0-1 Miles,Werne,Nordrhein-Westfalen,Germany,59368
11439,217,Janet Munoz,14-11-1953,F,Management,5-10 Miles,Paris La Defense,Hauts de Seine,France,92081
11440,187,Sergio Weber,26-03-1953,M,Skilled Manual,5-10 Miles,Lille,Nord,France,59000
11441,192,Erika Gomez,09-12-1952,F,Skilled Manual,5-10 Miles,Paris,Seine (Paris),France,75002
11442,224,Joseph Harris,13-05-1953,M,Skilled Manual,10+ Miles,Tremblay-en-France,Seine Saint Denis,France,93290
11443,31,Grace Griffin,19-11-1981,F,Professional,2-5 Miles,Hobart,Tasmania,Australia,7001
11444,32,Tina Mehta,26-10-1981,F,Professional,10+ Miles,Bendigo,Victoria,Australia,3550
11445,15,Kari Kim,18-01-1980,F,Professional,10+ Miles,Silverwater,New South Wales,Australia,2264
11446,5,Bethany Chander,09-02-1980,F,Professional,10+ Miles,Lane Cove,New South Wales,Australia,1597
11447,25,Jennifer Roberts,13-02-1980,F,Professional,10+ Miles,Hervey Bay,Queensland,Australia,4655
11448,35,Kyle Patterson,25-10-1980,M,Professional,10+ Miles,Melbourne,Victoria,Australia,3000
11449,37,Alvin Hu,01-08-1980,M,Professional,10+ Miles,Seaford,Victoria,Australia,3198
11450,28,Brett Mehta,11-05-1981,M,Management,0-1 Miles,Cloverdale,South Australia,Australia,6105
11451,10,Ruben Muñoz,08-05-1980,M,Professional,10+ Miles,Newcastle,New South Wales,Australia,2300
11452,21,Erika Rubio,05-05-1979,F,Professional,10+ Miles,Caloundra,Queensland,Australia,4551
11453,31,Stanley Malhotra,17-08-1984,M,Professional,10+ Miles,Hobart,Tasmania,Australia,7001
11454,35,Melinda Navarro,20-10-1979,F,Professional,10+ Miles,Melbourne,Victoria,Australia,3000
11455,36,Ross Sanz,19-10-1979,M,Management,10+ Miles,Melton,Victoria,Australia,3337
11456,17,Jon Gao,05-01-1980,M,Professional,10+ Miles,St. Leonards,New South Wales,Australia,2065
11457,19,Jaime Gutierrez,18-11-1978,F,Professional,10+ Miles,Wollongong,New South Wales,Australia,2500
11458,16,Bianca Liu,03-10-1978,F,Management,10+ Miles,Springwood,New South Wales,Australia,2777
